2016-09-26 17:54:56,511 INFO  [pool-2-thread-1] c.t.v.t.a.CMOSDataUtil - Command-line option(s): [-c, config/cmos_datautil/cmos_datautil.properties]
2016-09-26 19:10:29,908 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_077_1_ForeignExchange_20160926180008700
2016-09-26 19:10:29,924 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:30,658 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=072, jiraIssueKey=CMOS-2412, testResult=PASS}
2016-09-26 19:10:30,658 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 072: PASS
2016-09-26 19:10:30,658 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 078
2016-09-26 19:10:30,689 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_078_1_ForeignExchange_20160926180008716
2016-09-26 19:10:30,705 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:31,299 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=075, jiraIssueKey=CMOS-2415, testResult=PASS}
2016-09-26 19:10:32,017 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=076, jiraIssueKey=CMOS-2416, testResult=PASS}
2016-09-26 19:10:32,955 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=078, jiraIssueKey=CMOS-2418, testResult=PASS}
2016-09-26 19:10:33,939 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=075, jiraIssueKey=CMOS-2415, testResult=PASS}
2016-09-26 19:10:34,736 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=076, jiraIssueKey=CMOS-2416, testResult=PASS}
2016-09-26 19:10:34,736 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 076: PASS
2016-09-26 19:10:34,736 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 079
2016-09-26 19:10:34,767 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_079_1_ForeignExchange_20160926180008747
2016-09-26 19:10:34,783 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:35,220 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=077, jiraIssueKey=CMOS-2417, testResult=PASS}
2016-09-26 19:10:35,924 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=075, jiraIssueKey=CMOS-2415, testResult=PASS}
2016-09-26 19:10:35,924 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 075: PASS
2016-09-26 19:10:35,924 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 080
2016-09-26 19:10:35,955 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_080_1_NDF-MUFX_20160926180008763
2016-09-26 19:10:35,970 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Query executed, 0 result(s)
2016-09-26 19:10:36,877 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=078, jiraIssueKey=CMOS-2418, testResult=PASS}
2016-09-26 19:10:37,830 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=077, jiraIssueKey=CMOS-2417, testResult=PASS}
2016-09-26 19:10:38,830 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=080, jiraIssueKey=CMOS-2420, testResult=PASS}
2016-09-26 19:10:39,705 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=078, jiraIssueKey=CMOS-2418, testResult=PASS}
2016-09-26 19:10:39,705 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 078: PASS
2016-09-26 19:10:39,705 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 081
2016-09-26 19:10:39,736 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_081_1_SFX_20160926180008778
2016-09-26 19:10:39,751 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=079, jiraIssueKey=CMOS-2419, testResult=PASS}
2016-09-26 19:10:39,751 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:40,611 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=077, jiraIssueKey=CMOS-2417, testResult=PASS}
2016-09-26 19:10:40,611 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 077: PASS
2016-09-26 19:10:40,611 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 082
2016-09-26 19:10:40,626 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_082_1_SFX_20160926180008810
2016-09-26 19:10:40,658 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:41,830 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=081, jiraIssueKey=CMOS-2421, testResult=PASS}
2016-09-26 19:10:43,158 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=082, jiraIssueKey=CMOS-2422, testResult=PASS}
2016-09-26 19:10:43,189 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=079, jiraIssueKey=CMOS-2419, testResult=PASS}
2016-09-26 19:10:43,751 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=080, jiraIssueKey=CMOS-2420, testResult=PASS}
2016-09-26 19:10:45,017 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=081, jiraIssueKey=CMOS-2421, testResult=PASS}
2016-09-26 19:10:46,548 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=080, jiraIssueKey=CMOS-2420, testResult=PASS}
2016-09-26 19:10:46,548 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 080: PASS
2016-09-26 19:10:46,548 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 083
2016-09-26 19:10:46,564 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_083_1_SPOT-MUFX_20160926180008825
2016-09-26 19:10:46,595 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:46,829 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=082, jiraIssueKey=CMOS-2422, testResult=PASS}
2016-09-26 19:10:47,220 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=079, jiraIssueKey=CMOS-2419, testResult=PASS}
2016-09-26 19:10:47,220 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 079: PASS
2016-09-26 19:10:47,220 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 084
2016-09-26 19:10:47,251 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_084_1_VAN-MUREX_20160926180008825
2016-09-26 19:10:47,267 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:48,110 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=081, jiraIssueKey=CMOS-2421, testResult=PASS}
2016-09-26 19:10:48,110 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 081: PASS
2016-09-26 19:10:48,110 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 085
2016-09-26 19:10:48,142 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_085_1_Equity_20160926180008825
2016-09-26 19:10:48,173 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:49,407 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=084, jiraIssueKey=CMOS-2424, testResult=PASS}
2016-09-26 19:10:50,157 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=082, jiraIssueKey=CMOS-2422, testResult=PASS}
2016-09-26 19:10:50,157 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 082: PASS
2016-09-26 19:10:50,157 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 086
2016-09-26 19:10:50,189 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_086_1_Equity_20160926180008825
2016-09-26 19:10:50,220 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:51,532 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=085, jiraIssueKey=CMOS-2425, testResult=PASS}
2016-09-26 19:10:51,860 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=084, jiraIssueKey=CMOS-2424, testResult=PASS}
2016-09-26 19:10:52,579 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=083, jiraIssueKey=CMOS-2423, testResult=PASS}
2016-09-26 19:10:53,235 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=086, jiraIssueKey=CMOS-2426, testResult=PASS}
2016-09-26 19:10:54,251 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=085, jiraIssueKey=CMOS-2425, testResult=PASS}
2016-09-26 19:10:55,298 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=083, jiraIssueKey=CMOS-2423, testResult=PASS}
2016-09-26 19:10:56,266 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=086, jiraIssueKey=CMOS-2426, testResult=PASS}
2016-09-26 19:10:57,126 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=085, jiraIssueKey=CMOS-2425, testResult=PASS}
2016-09-26 19:10:57,141 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 085: PASS
2016-09-26 19:10:57,141 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 087
2016-09-26 19:10:57,157 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_087_1_Equity_20160926180008872
2016-09-26 19:10:57,188 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 0 result(s)
2016-09-26 19:10:57,610 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=084, jiraIssueKey=CMOS-2424, testResult=PASS}
2016-09-26 19:10:57,610 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 084: PASS
2016-09-26 19:10:57,610 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 088
2016-09-26 19:10:57,641 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_088_1_Equity_20160926180008966
2016-09-26 19:10:57,673 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:58,313 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=083, jiraIssueKey=CMOS-2423, testResult=PASS}
2016-09-26 19:10:58,313 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 083: PASS
2016-09-26 19:10:58,313 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 089
2016-09-26 19:10:58,329 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_089_1_Equity_20160926180008981
2016-09-26 19:10:58,360 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:10:59,422 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=087, jiraIssueKey=CMOS-2427, testResult=PASS}
2016-09-26 19:11:00,376 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=088, jiraIssueKey=CMOS-2428, testResult=PASS}
2016-09-26 19:11:00,876 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=086, jiraIssueKey=CMOS-2426, testResult=PASS}
2016-09-26 19:11:00,876 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 086: PASS
2016-09-26 19:11:00,876 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 090
2016-09-26 19:11:00,891 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_090_1_Equity_20160926180008997
2016-09-26 19:11:00,922 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:01,938 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=087, jiraIssueKey=CMOS-2427, testResult=PASS}
2016-09-26 19:11:02,719 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=089, jiraIssueKey=CMOS-2429, testResult=PASS}
2016-09-26 19:11:02,829 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=088, jiraIssueKey=CMOS-2428, testResult=PASS}
2016-09-26 19:11:04,344 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=087, jiraIssueKey=CMOS-2427, testResult=PASS}
2016-09-26 19:11:04,344 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 087: PASS
2016-09-26 19:11:04,344 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 091
2016-09-26 19:11:04,360 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_091_1_Equity_20160926180009169
2016-09-26 19:11:04,391 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:05,000 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=089, jiraIssueKey=CMOS-2429, testResult=PASS}
2016-09-26 19:11:05,875 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=088, jiraIssueKey=CMOS-2428, testResult=PASS}
2016-09-26 19:11:05,875 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 088: PASS
2016-09-26 19:11:05,875 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 092
2016-09-26 19:11:05,907 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_092_1_Equity_20160926180009184
2016-09-26 19:11:05,922 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:06,391 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=090, jiraIssueKey=CMOS-2430, testResult=PASS}
2016-09-26 19:11:06,828 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=091, jiraIssueKey=CMOS-2431, testResult=PASS}
2016-09-26 19:11:08,156 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=092, jiraIssueKey=CMOS-2432, testResult=PASS}
2016-09-26 19:11:09,125 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=091, jiraIssueKey=CMOS-2431, testResult=PASS}
2016-09-26 19:11:09,563 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=089, jiraIssueKey=CMOS-2429, testResult=PASS}
2016-09-26 19:11:09,563 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 089: PASS
2016-09-26 19:11:09,563 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 093
2016-09-26 19:11:09,594 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_093_1_Equity_20160926180009200
2016-09-26 19:11:09,610 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:11,094 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=091, jiraIssueKey=CMOS-2431, testResult=PASS}
2016-09-26 19:11:11,094 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 091: PASS
2016-09-26 19:11:11,094 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 094
2016-09-26 19:11:11,109 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_094_1_Commodity_20160926180009231
2016-09-26 19:11:11,141 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:11,703 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=092, jiraIssueKey=CMOS-2432, testResult=PASS}
2016-09-26 19:11:12,016 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=090, jiraIssueKey=CMOS-2430, testResult=PASS}
2016-09-26 19:11:13,125 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=094, jiraIssueKey=CMOS-2434, testResult=PASS}
2016-09-26 19:11:13,984 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=092, jiraIssueKey=CMOS-2432, testResult=PASS}
2016-09-26 19:11:13,984 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 092: PASS
2016-09-26 19:11:13,984 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 095
2016-09-26 19:11:14,016 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_095_1_Commodity_20160926180009247
2016-09-26 19:11:14,031 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:14,875 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=090, jiraIssueKey=CMOS-2430, testResult=PASS}
2016-09-26 19:11:14,875 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 090: PASS
2016-09-26 19:11:14,875 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 096
2016-09-26 19:11:14,906 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_096_1_Commodity_20160926180009263
2016-09-26 19:11:14,922 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:15,781 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=094, jiraIssueKey=CMOS-2434, testResult=PASS}
2016-09-26 19:11:16,765 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=095, jiraIssueKey=CMOS-2435, testResult=PASS}
2016-09-26 19:11:16,812 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=093, jiraIssueKey=CMOS-2433, testResult=PASS}
2016-09-26 19:11:18,265 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=094, jiraIssueKey=CMOS-2434, testResult=PASS}
2016-09-26 19:11:18,265 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 094: PASS
2016-09-26 19:11:18,265 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 097
2016-09-26 19:11:18,281 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_097_1_Commodity_20160926180009294
2016-09-26 19:11:18,312 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:19,437 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=093, jiraIssueKey=CMOS-2433, testResult=PASS}
2016-09-26 19:11:19,500 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=096, jiraIssueKey=CMOS-2436, testResult=PASS}
2016-09-26 19:11:20,937 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=097, jiraIssueKey=CMOS-2437, testResult=PASS}
2016-09-26 19:11:21,000 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=095, jiraIssueKey=CMOS-2435, testResult=PASS}
2016-09-26 19:11:21,781 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=096, jiraIssueKey=CMOS-2436, testResult=PASS}
2016-09-26 19:11:22,968 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=097, jiraIssueKey=CMOS-2437, testResult=PASS}
2016-09-26 19:11:23,656 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=095, jiraIssueKey=CMOS-2435, testResult=PASS}
2016-09-26 19:11:23,656 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 095: PASS
2016-09-26 19:11:23,656 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 098
2016-09-26 19:11:23,671 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_098_1_Commodity_20160926180009309
2016-09-26 19:11:23,703 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:24,796 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=096, jiraIssueKey=CMOS-2436, testResult=PASS}
2016-09-26 19:11:24,796 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 096: PASS
2016-09-26 19:11:24,796 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 099
2016-09-26 19:11:24,828 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_099_1_Commodity_20160926180009341
2016-09-26 19:11:24,843 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 1 result(s)
